A,B,C,D,E,F,G,Predicted_SpecificSE
1.227613506618217,2.6485649436755505,0.32551806409417755,2.176026824171194,0.25556907183521677,0.24411324233464743,0.14675827546557338,354605280.0
1.0728636413894503,2.458039584534766,0.37590329082487356,2.148519320099339,0.26975779668028166,0.26160246154481354,0.1373138127947643,354553184.0
0.9005516069280279,2.6144890115102295,0.2583808358573152,3.482119451420557,0.23049899885586234,0.2217129466718991,0.21626985916478217,353763520.0
0.9642752836003912,2.402389733103805,0.1132016387445308,2.6406833379587513,0.1882219151137171,0.2506957003492263,0.13490438743135555,351434560.0
0.7333120187954527,1.6093886358753728,0.2135004436764996,3.110983655969662,0.1283336560898122,0.1751379787907317,0.17003232063741897,348914560.0
0.8700395400870105,2.6566536778434267,0.4131187418415663,2.368468974531307,0.21434741415664252,0.2198666959604208,0.21632477272276474,345262240.0
0.8173879723113048,2.3241051015963454,0.2778953164458719,2.9223929008001734,0.15057305600395052,0.2664542500805875,0.12569528139254188,343883392.0
1.3017717126799209,2.7319633880833925,0.25987321852982764,2.270273853071712,0.2715169504657321,0.2297545246758949,0.16644598973685468,343644736.0
1.1880554921812487,2.891521217483665,0.3075866160373413,2.1559554386347095,0.25463756146877853,0.2568537354433651,0.14279309999142673,339222912.0
0.9660443430377645,2.753813582975622,0.43067799524801165,3.3367433059705456,0.23101085852302058,0.22448243038420929,0.18588524712429935,330846336.0
1.2624985022051471,1.6515539019249807,0.39238124139435737,3.232641206193094,0.13116166301839138,0.23998542062793513,0.20011447328136375,330589600.0
1.3128814639376312,2.8086252391772404,0.3562405811899599,3.0157891140220556,0.22239524694373883,0.22791349947314443,0.22321652430278538,330516480.0
1.3221144604564663,2.5489223284196436,0.2596301487157584,2.2292488808036937,0.1206853430517125,0.24018890646619612,0.17117977251213984,328391296.0
1.1723554713471578,1.8253175650736637,0.14935780622774741,3.21339634314387,0.10993189666398047,0.17880352684979783,0.15775337875379983,327243936.0
0.9077383209805243,2.841088254815232,0.25602949474176,2.157765996853214,0.1688677736123489,0.1566319431971358,0.1514239389588569,323610368.0
